method,grouping,feature,metric,importance,std,n_channels
pfi,channel,data,pr_mae,0.189087438583374,0.035749742493272084,1
pfi,channel,data,pr_nll,0.03728624343872076,0.005656375592273612,1
pfi,channel,lat,pr_mae,0.0,0.0,1
pfi,channel,lat,pr_nll,0.0,0.0,1
pfi,channel,lon,pr_mae,0.0,0.0,1
pfi,channel,lon,pr_nll,0.0,0.0,1
pfi,channel,cos_time,pr_mae,0.2117666244506836,0.01737362793016912,1
pfi,channel,cos_time,pr_nll,0.051066389083862296,0.003857151648702949,1
pfi,channel,sin_time,pr_mae,0.020897340774536134,0.01236481101413784,1
pfi,channel,sin_time,pr_nll,0.018148536682128923,0.002354272743586254,1
pfi,channel,elevation,pr_mae,0.0,0.0,1
pfi,channel,elevation,pr_nll,0.0,0.0,1
pfi,channel,tp,pr_mae,3.5691017627716066,0.08859770236529221,1
pfi,channel,tp,pr_nll,2.434024820327759,0.10813419864216053,1
pfi,variable,variable=data,pr_mae,0.21579256057739257,0.04047160236642253,1
pfi,variable,variable=data,pr_nll,0.043687629699707034,0.005451674721344063,1
pfi,variable,variable=scaffold,pr_mae,0.21487555503845215,0.033245820813764454,5
pfi,variable,variable=scaffold,pr_nll,0.05504406452178952,0.008610014706611708,5
pfi,variable,variable=tp,pr_mae,3.5158015727996825,0.12580060116604136,1
pfi,variable,variable=tp,pr_nll,2.3595387840270994,0.12068738537375241,1
pfi,hour,hour=-,pr_mae,3.5576776027679444,0.08331632596173194,1
pfi,hour,hour=-,pr_nll,2.3961036014556885,0.08225039204815847,1
