method,grouping,feature,metric,importance,std,n_channels
pfi,channel,z1000_00,pr_mae,0.07320113182067871,0.009787779227315037,1
pfi,channel,z1000_00,pr_nll,0.021660037040710643,0.0024583969611013975,1
pfi,channel,z925_00,pr_mae,0.02896456718444824,0.004044855998066813,1
pfi,channel,z925_00,pr_nll,0.010785183906555407,0.001370113660041868,1
pfi,channel,z850_00,pr_mae,0.05605273246765137,0.009955652015149401,1
pfi,channel,z850_00,pr_nll,0.025341706275940103,0.002619888085092821,1
pfi,channel,z700_00,pr_mae,0.012537860870361328,0.002330178132944877,1
pfi,channel,z700_00,pr_nll,0.010464653968811266,0.001079900735886463,1
pfi,channel,z500_00,pr_mae,-0.006637048721313476,0.0012666766515194655,1
pfi,channel,z500_00,pr_nll,0.00248751640319842,0.0005201732087732752,1
pfi,channel,z300_00,pr_mae,-5.311965942382813e-05,0.0018530883249634664,1
pfi,channel,z300_00,pr_nll,0.0012678003311158647,0.0008821894026226351,1
pfi,channel,z1000_06,pr_mae,-0.00551300048828125,0.004086435259142261,1
pfi,channel,z1000_06,pr_nll,-0.011119647026061764,0.0011934710546579858,1
pfi,channel,z925_06,pr_mae,0.0026155948638916016,0.001042851614599235,1
pfi,channel,z925_06,pr_nll,-0.00491430759429905,0.0005776316894162218,1
pfi,channel,z850_06,pr_mae,0.01649308204650879,0.006372740104475903,1
pfi,channel,z850_06,pr_nll,0.006179213523864924,0.0016715890587708847,1
pfi,channel,z700_06,pr_mae,0.002198934555053711,0.0016591422463817834,1
pfi,channel,z700_06,pr_nll,0.0034871435165407584,0.0004140942539981738,1
pfi,channel,z500_06,pr_mae,-0.010153675079345703,0.0030987277771676895,1
pfi,channel,z500_06,pr_nll,-0.005729379653930522,0.0008115516928776829,1
pfi,channel,z300_06,pr_mae,0.009254741668701171,0.0014958222914009426,1
pfi,channel,z300_06,pr_nll,-0.00027457714080787455,0.0005423978620078045,1
pfi,channel,z1000_12,pr_mae,0.020153188705444337,0.0010976122981616807,1
pfi,channel,z1000_12,pr_nll,0.010272774696350328,0.0007760833066976921,1
pfi,channel,z925_12,pr_mae,0.010309219360351562,0.0006913112860233705,1
pfi,channel,z925_12,pr_nll,-0.00024641513824441574,0.0005913595846354948,1
pfi,channel,z850_12,pr_mae,0.01296682357788086,0.0018184205903366026,1
pfi,channel,z850_12,pr_nll,-0.0021753549575803887,0.0010950796560707473,1
pfi,channel,z700_12,pr_mae,-0.013060665130615235,0.006773963437741644,1
pfi,channel,z700_12,pr_nll,-0.011449770927428915,0.002396626211493485,1
pfi,channel,z500_12,pr_mae,-0.009798049926757812,0.00769148975814288,1
pfi,channel,z500_12,pr_nll,-0.010342869758605832,0.002063576791774953,1
pfi,channel,z300_12,pr_mae,0.010701608657836915,0.001904552791217381,1
pfi,channel,z300_12,pr_nll,-0.012422909736633158,0.0008468482765089846,1
pfi,channel,z1000_15,pr_mae,0.01371450424194336,0.0014761974340301678,1
pfi,channel,z1000_15,pr_nll,-0.0033939695358275123,0.0008673549859698977,1
pfi,channel,z925_15,pr_mae,-0.011075448989868165,0.007529039922425527,1
pfi,channel,z925_15,pr_nll,-0.018575057983398223,0.0017545905218932384,1
pfi,channel,z850_15,pr_mae,-0.01718173027038574,0.014056647129635905,1
pfi,channel,z850_15,pr_nll,-0.020434703826904155,0.002493661980602863,1
pfi,channel,z700_15,pr_mae,-0.009033823013305664,0.009189135156440974,1
pfi,channel,z700_15,pr_nll,-0.01697762012481672,0.0019400111248585779,1
pfi,channel,z500_15,pr_mae,0.0064242839813232425,0.006821346414623024,1
pfi,channel,z500_15,pr_nll,-0.018744492530822665,0.0038666766160255516,1
pfi,channel,z300_15,pr_mae,0.016199493408203126,0.014051678329764113,1
pfi,channel,z300_15,pr_nll,-0.01172468662261945,0.002614841402339261,1
pfi,channel,z1000_18,pr_mae,0.024434232711791994,0.003482154710972637,1
pfi,channel,z1000_18,pr_nll,0.006836061477661204,0.0008924025633658139,1
pfi,channel,z925_18,pr_mae,-0.01279916763305664,0.001637635131266535,1
pfi,channel,z925_18,pr_nll,-0.016875958442687723,0.0019630667293071644,1
pfi,channel,z850_18,pr_mae,-0.007028055191040039,0.006834716181533396,1
pfi,channel,z850_18,pr_nll,-0.02279045581817609,0.0033185651053366256,1
pfi,channel,z700_18,pr_mae,-0.001825428009033203,0.006854865251256667,1
pfi,channel,z700_18,pr_nll,-0.016565928459167267,0.004758406335343591,1
pfi,channel,z500_18,pr_mae,0.018399572372436522,0.018515042468788757,1
pfi,channel,z500_18,pr_nll,-0.014189558029174609,0.002429912475230658,1
pfi,channel,z300_18,pr_mae,0.01807680130004883,0.01721678468884318,1
pfi,channel,z300_18,pr_nll,-0.01560638904571512,0.0046930134462403105,1
pfi,channel,t1000_00,pr_mae,0.003109121322631836,0.0044202718806672266,1
pfi,channel,t1000_00,pr_nll,0.010294642448425418,0.0020234429586835937,1
pfi,channel,t925_00,pr_mae,0.00863785743713379,0.0059745546756673215,1
pfi,channel,t925_00,pr_nll,0.00974013805389431,0.0024690455323845765,1
pfi,channel,t850_00,pr_mae,-0.0043869495391845705,0.0015480428444551262,1
pfi,channel,t850_00,pr_nll,0.005985350608825879,0.0011757932577474831,1
pfi,channel,t700_00,pr_mae,0.00831141471862793,0.007672890991136255,1
pfi,channel,t700_00,pr_nll,0.005769572257995748,0.0033765391426422405,1
pfi,channel,t500_00,pr_mae,0.00893087387084961,0.0012553398127656116,1
pfi,channel,t500_00,pr_nll,-0.003553786277770854,0.0007396523369746312,1
pfi,channel,t300_00,pr_mae,0.0043277740478515625,0.006179756773985107,1
pfi,channel,t300_00,pr_nll,0.0034758186340333452,0.0015118551752452696,1
pfi,channel,t1000_06,pr_mae,0.04429845809936524,0.00776637832131825,1
pfi,channel,t1000_06,pr_nll,0.02052753448486353,0.0030330578451561296,1
pfi,channel,t925_06,pr_mae,0.03630976676940918,0.00673281502741538,1
pfi,channel,t925_06,pr_nll,0.019103646278381438,0.0013955903976873637,1
pfi,channel,t850_06,pr_mae,0.009272241592407226,0.004033587676435127,1
pfi,channel,t850_06,pr_nll,0.015668158531189035,0.0014054244877043263,1
pfi,channel,t700_06,pr_mae,-0.006571245193481445,0.006499090578905488,1
pfi,channel,t700_06,pr_nll,0.005359697341919212,0.0020507703922468187,1
