Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL,test CRPS
0,0.5099233984947205,0.9176132082939148,0.940416911477284,0,1.2780941009521485,1.1062219142913818,
0,0.1857783421874046,0.9644083380699158,0.971875114284276,1,0.2178615748882293,0.119073562324047,
0,0.2967665195465088,0.9686625003814696,0.975847976583011,2,0.0122786521911621,0.9803149700164796,
0,0.1582547202706337,0.9749660193920135,0.9792129263869837,3,-0.0023187020793557,-0.0228733997792005,
0,0.1692099645733833,0.9758092761039734,0.9808450051163212,4,-0.0582584306597709,-0.0089087514206767,
0,0.1687244847416877,0.9772357940673828,0.9800858712904263,5,0.4592029089108109,0.0717837288975715,
0,0.1497897133231163,0.9772973954677582,0.9808274124911496,6,0.0731447756290435,0.0270048081874847,
0,0.1686607971787452,0.9797547161579132,0.9817552427227986,7,-0.0390418656170368,-0.0278581250458955,
0,0.1647808253765106,0.972967565059662,0.981207220398962,8,0.1670099098235368,0.0090218372642993,
0,0.2410447746515274,0.9751303493976592,0.98157064065593,9,0.0488294698297977,0.3024969696998596,
0,0.1334238722920417,0.980531483888626,0.9824949151586492,10,-0.0578395470976829,-0.1210445612668991,
0,0.1364435330033302,0.9801526367664336,0.9825734794895488,11,-0.1704075291752815,-0.2182742655277252,
0,0.1395341977477073,0.979716330766678,0.9816545068690766,12,-0.2185497730970382,-0.1779648661613464,
0,0.1384666413068771,0.9814098179340364,0.9829886544437286,13,-0.2690932512283325,-0.1274087727069854,
0,0.153647132217884,0.9812692105770112,0.9832195275247466,14,-0.0591082002967596,-0.0713115930557251,
0,0.2751666903495788,0.9799273610115052,0.98229989111852,15,-0.2242860987782478,0.9498799443244934,
0,0.1615075469017028,0.981132447719574,0.982994920310228,16,-0.1992475062608719,-0.0919315814971923,
0,0.1331699416041374,0.9791428446769714,0.982773446028959,17,-0.0447143752127885,-0.1279776096343994,
0,0.1879865452647209,0.9779351651668547,0.9819113460570484,18,-0.0193073667585849,0.1163502261042594,
0,0.1487599685788154,0.9814112484455108,0.9830007041869968,19,0.6206065014004707,-0.062672458589077,
0,0.1392732262611389,0.9818824827671052,0.9834311210165356,20,0.0444492157548666,0.0367234870791435,
0,0.1275951042771339,0.981003761291504,0.983641509533998,21,-0.1140987738966941,-0.1591919958591461,
1,0.3760135471820831,0.8992253243923187,0.9399843256939568,0,0.7036673545837402,0.6654043793678284,
1,0.2426818162202835,0.9590258598327636,0.962737855907242,1,0.7440027952194214,0.6852675080299377,
1,0.2305507957935333,0.9703281819820404,0.9701098888387084,2,0.2510114759206772,0.3244222700595855,
1,0.2100359350442886,0.9630642235279084,0.969709413796287,3,0.0633704796433448,0.1006933376193046,
1,0.1900709494948387,0.9732530117034912,0.9745167209467436,4,-0.0543466508388519,0.1735135614871978,
1,0.2061512172222137,0.976083278656006,0.976101985171104,5,-0.0254875697195529,0.1522130370140075,
1,0.154575690627098,0.978094846010208,0.9764704663202448,6,-0.1722337678074836,-0.1075084805488586,
1,0.1464114487171173,0.9794093370437622,0.9778894440875044,7,-0.1520521715283393,-0.0915328934788703,
1,0.1837435662746429,0.9776917397975922,0.9774968634518272,8,-0.1485451750457286,0.096371553838253,
1,0.1457716301083564,0.9800527095794678,0.9785692906026946,9,-0.1907648049294948,-0.1714478582143783,
1,0.1530070975422859,0.9784608781337738,0.9790454964566526,10,-0.2491465717554092,-0.0956875011324882,
1,0.2135443389415741,0.9656274914741516,0.9786586996977442,11,0.4257607460021972,0.3983242213726043,
1,0.139935977756977,0.9796840250492096,0.9799029561876156,12,-0.0382373066619038,-0.16958087682724,
1,0.1370445266366005,0.9804364144802094,0.9801215385305002,13,-0.2097075536847114,-0.1263125836849212,
1,0.1517186909914016,0.9802303314208984,0.9800955110850408,14,-0.226347604393959,-0.1123688891530036,
1,0.2004825472831726,0.9667855203151704,0.9797887246214334,15,-0.0524947284720838,0.037626601755619,
1,0.176590085029602,0.9810948371887208,0.9807575239801942,16,-0.0847791995853185,0.0473877899348735,
1,0.142032690346241,0.9815150201320648,0.980700408197103,17,0.0173443965613842,-0.1283462792634964,
1,0.153178833425045,0.9815874695777892,0.9809450179854468,18,0.0948678806424141,-0.0965732410550117,
1,0.1496317610144615,0.9820809662342072,0.9810387649880732,19,-0.2145625695586204,-0.1193089038133621,
2,0.3304639905691147,0.9055149257183076,0.9063407195046304,0,0.6195173263549805,0.4954893887042999,
2,0.2530594915151596,0.9382316172122956,0.9426024939112648,1,0.2962809354066849,0.4918851852416992,
2,0.2505653500556946,0.9520858824253082,0.9506179831332514,2,0.2981396600604057,0.3751038908958435,
2,0.1807779967784881,0.9586330950260162,0.9555217466536658,3,0.1258392140269279,0.070375919342041,
2,0.3361628800630569,0.9547848403453828,0.9554648718654402,4,0.6338738262653351,0.6688980460166931,
2,0.1852417364716529,0.965937465429306,0.9634152924737786,5,0.1458103016018867,0.1274882107973098,
2,0.1898035928606987,0.969248116016388,0.9665834109738458,6,-0.0193442741408944,0.1535293459892273,
2,0.1605274081230163,0.968787968158722,0.966444838926262,7,-0.0535715788602828,-0.0187397338449955,
2,0.1538084298372268,0.971846044063568,0.9691324136647944,8,-0.0524782642722129,-0.0244428738951683,
2,0.1546898782253265,0.9718103110790252,0.969760928273662,9,-0.1913876973092556,-0.0480762831866741,
2,0.1569575071334839,0.9723924994468688,0.9705287963878022,10,-0.1746807813644409,0.0044240970164537,
2,0.1688608303666114,0.9735766351222992,0.9716922611246844,11,-0.1926151365041732,-0.0169381871819496,
2,0.177034817636013,0.9722201228141784,0.9712816058741052,12,-0.1731175448745489,0.0349485427141189,
2,0.1376231908798217,0.9746885895729064,0.9725080287439396,13,-0.3230226784944534,-0.1029892638325691,
2,0.2268561273813247,0.961360603570938,0.9665236442472358,14,0.3474171757698059,0.304463654756546,
2,0.1756109967827797,0.9753561615943908,0.973455558706607,15,-0.2278811290860176,0.0316483527421951,
2,0.2006103321909904,0.9716823995113372,0.973429352114224,16,0.2295306548476219,0.2050026357173919,
2,0.1447024419903755,0.9747849702835084,0.9733462088856736,17,-0.1024296298623085,-0.1047801822423935,
2,0.1392277851700782,0.9756762385368348,0.9740065348167692,18,-0.3543848514556885,-0.1000958532094955,
2,0.1624423488974571,0.9752170741558076,0.9735356308498492,19,-0.3384367138147354,-0.0510464087128639,
2,0.1521148532629013,0.976389616727829,0.9746208307285806,20,-0.3300977349281311,-0.0986801534891128,
2,0.1432638615369796,0.9763736724853516,0.9746603538865002,21,-0.2878313273191452,-0.1075148954987526,
2,0.1484845429658889,0.97459214925766,0.975441418245143,22,-0.1839207351207733,-0.105113461613655,
2,0.1490388512611389,0.9763333797454834,0.974904963674844,23,-0.3797289848327637,-0.118288330733776,
2,0.1395087465643882,0.976646900177002,0.974595285272852,24,-0.322322678565979,-0.1711713373661041,
2,0.1384700760245323,0.9758705794811248,0.9752228359022584,25,-0.2631259448826313,-0.1346837878227234,
2,0.1414795815944671,0.977299690246582,0.975773027179883,26,-0.1892083033919334,-0.1181188523769378,
2,0.1340748816728592,0.976768434047699,0.9757973676612846,27,-0.4950569987297058,-0.1725921332836151,
2,0.1424160003662109,0.97585991024971,0.976045592372609,28,-0.1619453184306621,-0.1234553158283233,
2,0.1330723688006401,0.9775797426700592,0.9757884508512662,29,-0.4843552529811859,-0.1712729036808014,
3,0.3605639785528183,0.9387414157390594,0.9647424511973348,0,1.077005958557129,0.9064148664474488,
3,0.2191257029771804,0.9742649495601654,0.9819410497639938,1,0.1648312419652939,0.2723803520202636,
3,0.1951747387647628,0.9818095564842224,0.9842487553970194,2,0.1790695503354072,0.114829309284687,
3,0.1523605659604072,0.985112965106964,0.9855246434119476,3,-0.1085297979414463,-0.0628193318843841,
3,0.1627719104290008,0.9859459102153778,0.986532965928628,4,-0.0520908184349536,-0.032759953290224,
3,0.1760917082428932,0.9857888221740724,0.9871202704155184,5,0.0529833474196493,0.0350085832178592,
3,0.1687517389655113,0.9865350425243378,0.987182929080513,6,0.2157098054885864,0.1436425000429153,
3,0.256991446018219,0.9762902557849884,0.984822625369144,7,0.0465851435437798,0.3896771669387817,
3,0.1821565777063369,0.9827682673931122,0.986643100582099,8,0.3218683302402496,0.2323349565267563,
