Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL,test CRPS
4,0.28843820095062256,0.9677917063236237,0.9685714858200049,0,0.2888341560959816,0.49614188075065613,nan
4,0.1842004731297493,0.9728385508060455,0.974700900043032,1,0.24212672524154186,0.19263175129890442,nan
4,0.27927958965301514,0.970015823841095,0.9759956720076408,2,0.3862738311290741,0.43963736295700073,nan
4,0.14548701792955399,0.9800625145435333,0.9805016120244909,3,0.037818076089024544,-0.07135222852230072,nan
4,0.18079569190740585,0.9783251583576202,0.9792688593507439,4,0.32695406675338745,0.22671949863433838,nan
4,0.16763648390769958,0.9809621572494507,0.9829713503657797,5,0.04163691787980497,0.03539826348423958,nan
4,0.15662173926830292,0.9821521639823914,0.9830634858085552,6,0.033471446670591834,0.015591567382216454,nan
4,0.1287086233496666,0.9840973317623138,0.9838640117321417,7,-0.09031146168708801,-0.17895250022411346,nan
4,0.1481020301580429,0.9839837849140167,0.9838272772290927,8,-0.040174682065844534,-0.09763596951961517,nan
4,0.15503991395235062,0.9848626852035522,0.9847912001305268,9,-0.10061197858303786,-0.0077898818999528885,nan
4,0.13823200017213821,0.984890341758728,0.9847225018391106,10,-0.12326999800279737,-0.13036896288394928,nan
4,0.1404038667678833,0.9844614863395691,0.9845996559360574,11,-0.08593290895223618,-0.16851529479026794,nan
4,0.13980431854724884,0.9844300448894501,0.9837674047598375,12,-0.1380890503525734,-0.14261041581630707,nan
4,0.12148863077163696,0.9848107397556305,0.9846769415139005,13,-0.2186567172408104,-0.2666704058647156,nan
4,0.12606529146432877,0.9849264621734619,0.9844746632113971,14,-0.19375767931342125,-0.2537388205528259,nan
4,0.12323752418160439,0.9858572483062744,0.9856521931514783,15,-0.2548232704401016,-0.284513384103775,nan
4,0.2424558475613594,0.9819439947605133,0.9854507514352695,16,0.05533335506916046,0.21553662419319153,nan
4,0.12517071515321732,0.9854175448417664,0.9858860186743815,17,-0.12608649414032697,-0.23051999509334564,nan
4,0.20039182901382446,0.9857029914855957,0.9856575619167205,18,0.07239745389670134,0.2656722068786621,nan
4,0.1403595432639122,0.9858259558677673,0.9858627026480331,19,-0.1569275215268135,-0.15063241124153137,nan
4,0.13847198337316513,0.9850423634052277,0.9846714551920166,20,-0.21905841678380966,-0.15454727411270142,nan
4,0.12048805877566338,0.9862951934337616,0.9858195276801639,21,-0.11705791056156159,-0.3102320730686188,nan
4,0.1286109983921051,0.9858438372612,0.985383722893992,22,-0.24344497919082642,-0.2658851146697998,nan
4,0.24423035234212875,0.9860773980617523,0.9859962826591202,23,-0.10660209562629461,0.7871944308280945,nan
4,0.18645061552524567,0.9857618510723114,0.9859595481560712,24,-0.14680021703243257,0.28995925188064575,nan
4,0.14923854917287827,0.9811635315418243,0.984777603593684,25,-0.09481839016079903,-0.05844913795590401,nan
4,0.11732204630970955,0.986430823802948,0.9863395355804674,26,-0.2161082297563553,-0.3443261384963989,nan
4,0.13433332741260529,0.9861519634723663,0.9854779445089552,27,-0.12506863474845886,-0.1819460242986679,nan
4,0.1267385482788086,0.9866453409194946,0.986639136462477,28,-0.2591949194669724,-0.27758264541625977,nan
4,0.12344586849212646,0.9863026738166809,0.9858324086098043,29,-0.283494371175766,-0.3160187900066376,nan
