Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL,test CRPS
0,2.6630570888519287,0.7416439652442932,0.7898347571006502,0,1.5363239765167236,1.6832690238952637,1.9144742488861084
0,2.6900157928466797,0.7559695839881897,0.8190900759636311,1,1.6472398519515992,1.575047254562378,1.7871248722076416
0,2.3889482021331787,0.7690346837043762,0.8121563876919299,2,1.9676823616027832,1.5547456741333008,1.807888388633728
0,2.207930564880371,0.7785056233406067,0.8215240460928325,3,1.5559403419494628,1.5434620380401611,1.6906555891036987
0,3.2709596157073975,0.7794020175933838,0.8261604312031406,4,1.5862055778503419,1.5809128284454346,2.141524076461792
0,2.256314516067505,0.7793483734130859,0.8169033919595636,5,1.4631030559539795,1.5235576629638672,1.6583921909332275
0,2.5428333282470703,0.7812204957008362,0.8178263243638476,6,1.704635787010193,1.5541937351226807,1.6768040657043457
0,2.157748222351074,0.784618079662323,0.820795352451988,7,1.4478596448898315,1.5324105024337769,1.664154291152954
0,2.214,0.783,0.826,8,1.525,1.499,1.628
0,2.517,0.782,0.830,9,1.616,1.626,2.121
0,2.883,0.777,0.827,10,1.647,1.500,1.917
0,2.340,0.782,0.833,11,1.543,1.583,1.960
0,2.957,0.773,0.829,12,1.505,1.496,2.045
0,2.206,0.789,0.833,13,1.642,1.493,1.666
0,2.560,0.781,0.834,14,1.583,1.475,1.740
0,2.279,0.788,0.835,15,1.497,1.474,1.589
0,2.174,0.784,0.836,16,1.323,1.482,1.643
0,2.292,0.785,0.838,17,1.573,1.461,1.592
0,2.437,0.785,0.836,18,1.850,1.474,1.685
0,2.301,0.784,0.833,19,1.375,1.465,1.613
0,2.194,0.787,0.833,20,1.419,1.486,1.683
0,2.435,0.781,0.837,21,1.598,1.459,1.640
0,2.252,0.783,0.837,22,1.380,1.507,1.792
0,2.248,0.776,0.835,23,1.725,1.518,1.788
0,2.364,0.778,0.836,24,1.738,1.463,1.608
0,2.486,0.784,0.838,25,2.076,1.475,1.707
0,2.157,0.788,0.838,26,1.882,1.458,1.589
0,2.221,0.788,0.839,27,1.700,1.458,1.566
0,2.193,0.787,0.839,28,1.456,1.485,1.649
0,2.122,0.790,0.839,29,1.697,1.460,1.558
