Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL,test CRPS
0,2.6630570888519287,0.7416439652442932,0.7898347571006502,0,1.5363239765167236,1.6832690238952637,1.9144742488861084
0,2.69001579284668,0.7559695839881897,0.8190900759636311,1,1.6472398519515992,1.575047254562378,1.7871248722076416
0,2.3889482021331787,0.7690346837043762,0.8121563876919299,2,1.9676823616027832,1.5547456741333008,1.807888388633728
0,2.207930564880371,0.7785056233406067,0.8215240460928325,3,1.5559403419494628,1.5434620380401611,1.6906555891036987
0,3.270959615707397,0.7794020175933838,0.8261604312031406,4,1.586205577850342,1.5809128284454346,2.141524076461792
0,2.256314516067505,0.7793483734130859,0.8169033919595636,5,1.4631030559539795,1.5235576629638672,1.6583921909332275
0,2.5428333282470703,0.7812204957008362,0.8178263243638476,6,1.704635787010193,1.5541937351226809,1.6768040657043457
0,2.157748222351074,0.784618079662323,0.820795352451988,7,1.4478596448898315,1.5324105024337769,1.664154291152954
0,2.214,0.783,0.826,8,1.525,1.499,1.628
0,2.517,0.782,0.83,9,1.616,1.626,2.121
0,2.883,0.777,0.827,10,1.647,1.5,1.917
0,2.34,0.782,0.833,11,1.543,1.583,1.96
0,2.957,0.773,0.829,12,1.505,1.496,2.045
0,2.206,0.789,0.833,13,1.642,1.493,1.666
0,2.56,0.781,0.834,14,1.583,1.475,1.74
0,2.279,0.788,0.835,15,1.497,1.474,1.589
0,2.174,0.784,0.836,16,1.323,1.482,1.643
0,2.292,0.785,0.838,17,1.573,1.461,1.592
0,2.437,0.785,0.836,18,1.85,1.474,1.685
0,2.301,0.784,0.833,19,1.375,1.465,1.613
0,2.194,0.787,0.833,20,1.419,1.486,1.683
0,2.435,0.781,0.837,21,1.598,1.459,1.64
0,2.252,0.783,0.837,22,1.38,1.507,1.792
0,2.248,0.776,0.835,23,1.725,1.518,1.788
0,2.364,0.778,0.836,24,1.738,1.463,1.608
0,2.486,0.784,0.838,25,2.076,1.475,1.707
0,2.157,0.788,0.838,26,1.882,1.458,1.589
0,2.221,0.788,0.839,27,1.7,1.458,1.566
0,2.193,0.787,0.839,28,1.456,1.485,1.649
0,2.122,0.79,0.839,29,1.697,1.46,1.558
1,5.060031414031982,0.7197428345680237,0.6945387385189186,0,2.116493082046509,2.27130126953125,3.4026477336883545
1,3.874412298202514,0.7301690578460693,0.8367280832119891,1,1.7165712356567382,1.7227287292480469,2.479825973510742
1,2.480486392974853,0.7823755145072937,0.8379268061684356,2,1.908414077758789,1.697527527809143,1.92498791217804
1,3.3216917514801025,0.7717544436454773,0.8346445331028296,3,1.823879599571228,1.7247686386108398,2.1477787494659424
1,2.6624650955200195,0.7892781496047974,0.840981038228429,4,1.9141754627227785,1.7067912817001345,1.8911030292510984
1,2.4981868267059326,0.7876969575881958,0.8345544292456032,5,1.8358428716659545,1.7382981777191162,2.007853984832764
1,2.386788845062256,0.7843124866485596,0.8292187318020035,6,1.7967973232269288,1.7350318431854248,1.8574085235595703
1,2.4630227088928223,0.7887972593307495,0.8422015675369041,7,1.665920352935791,1.6474888324737549,1.7764674425125122
1,2.720705986022949,0.7927428483963013,0.8395517856721031,8,1.6307477951049805,1.7428046464920044,2.0828096866607666
1,2.4752068519592285,0.7947580814361572,0.8462186371392515,9,1.5659844636917115,1.6633539199829102,1.85824453830719
1,3.0979480743408203,0.7859828472137451,0.8473459632671809,10,1.7157846689224243,1.660178303718567,2.004778861999512
1,2.779751300811768,0.792137861251831,0.8419611053144425,11,1.62235369682312,1.7408946752548218,1.8141200542449951
1,2.922184705734253,0.7807590961456299,0.8484161100663538,12,1.4264743089675904,1.6508314609527588,1.9503371715545652
1,2.6241397857666016,0.7885123491287231,0.8435163966362622,13,1.6111906170845032,1.7146339416503906,2.073042869567871
1,4.122716903686523,0.7838963866233826,0.8493665193601128,14,1.7044841527938843,1.730880618095398,2.6160600185394287
1,2.720459461212158,0.7869818210601807,0.8499842995830756,15,1.6530297994613647,1.6423091888427734,1.8345733880996704
1,2.7272849082946777,0.7869150042533875,0.8479846874369522,16,1.5807750463485717,1.6372908353805542,1.850288987159729
1,2.9735140800476074,0.7917242050170898,0.8478026590390882,17,1.5291669964790344,1.6574771404266355,1.9188159704208372
1,2.7022509574890137,0.7955392003059387,0.8525693683100571,18,1.5032974004745483,1.6388834714889526,1.803548812866211
1,2.5862131118774414,0.7912271618843079,0.8498916386798898,19,1.864124345779419,1.6383837461471558,1.7670748233795166
1,2.4039223194122314,0.7950765490531921,0.8476728882476814,20,1.7786478996276855,1.6291122436523438,1.7602657079696655
1,3.17694354057312,0.7934706211090088,0.8509699541852807,21,1.6882144927978515,1.7020474672317505,1.993868827819824
1,2.780668258666992,0.7902706265449524,0.8499500789868827,22,1.5816867470741272,1.6399414539337158,1.8109571933746336
