Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL,test CRPS
0,0.2939951419830322,0.9401533603668212,0.9473799761222288,0,0.442170113325119,0.4519865810871124,
0,0.2023881897330284,0.9644983112812042,0.9719354249438362,1,0.1289088532328605,0.167149007320404,
0,0.1627962440252304,0.9711284637451172,0.9758540014546452,2,0.0759801104664802,0.021408587694168,
0,0.146850936114788,0.975639671087265,0.9792719701325694,3,-0.0335721388459205,-0.1041228026151657,
0,0.1686658486723899,0.9752402603626252,0.9796882297625767,4,0.6908633291721344,0.0921609997749328,
0,0.1341302096843719,0.9787342250347136,0.981168661220504,5,-0.1336464915424585,-0.1391977816820144,
0,0.2019175514578819,0.9782108664512634,0.9807989750970366,6,0.0118918947875499,0.2806341350078583,
0,0.1446243375539779,0.9786053597927094,0.981246743556882,7,-0.0407475091516971,-0.1032515317201614,
0,0.1774085313081741,0.9795895218849182,0.981646072048789,8,-0.0385888314805924,0.0369539111852645,
0,0.1734707802534103,0.9790886640548706,0.9817892229988148,9,-0.1688740054145455,0.1093974560499191,
0,0.1625635400414466,0.9780076146125792,0.9824261111204496,10,-0.1138083169236779,-0.0245985984802246,
0,0.1601689010858535,0.9811712503433228,0.9827228371072328,11,0.0394221439957618,-0.0571752563118934,
0,0.132122628390789,0.979360431432724,0.9821172170105744,12,-0.0694467909634113,-0.1955254226922989,
0,0.1811607852578163,0.9795309007167816,0.9826683722676606,13,-0.1295763313770294,0.2132083475589752,
0,0.1820059269666671,0.9808130264282228,0.982686687877428,14,-0.1928755392786115,0.140532985329628,
0,0.1376278325915336,0.9812291860580444,0.9829901004129208,15,-0.1449281364679336,-0.1439924836158752,
0,0.3320574760437011,0.9798798859119416,0.9829202119019652,16,-0.039224287867546,2.045138120651245,
0,0.1247076615691185,0.980988085269928,0.982503531779752,17,-0.0871519239619374,-0.2423834949731826,
0,0.1414946243166923,0.9802284240722656,0.9821948173572216,18,-0.2127226461656391,-0.1871792674064636,
0,0.1233127005398273,0.9811993539333344,0.9828088702026876,19,-0.1298553083091974,-0.3026923239231109,
0,0.2074226215481758,0.981072634458542,0.98291009011762,20,-0.0001747447997331,0.1131980195641517,
0,0.2156390100717544,0.9813770949840546,0.9831624117416556,21,-0.2646364241838455,0.800276517868042,
0,0.1298492401838302,0.9812408089637756,0.9835217350859125,22,-0.2433523267507553,-0.1580322980880737,
0,0.1317650154232978,0.9811807870864868,0.983791408340254,23,-0.2548038750886917,-0.2612711191177368,
0,0.1256565302610397,0.982038587331772,0.9836458474415744,24,-0.1598405838012695,-0.3079453408718109,
0,0.1506076157093048,0.9824650883674622,0.9838157488216556,25,-0.3649271786212921,0.0080920225009322,
0,0.1490788981318473,0.982578545808792,0.9841087985779376,26,-0.4244090318679809,-0.0147114191204309,
0,0.1398038938641548,0.9823706150054932,0.9840239683853296,27,-0.2187620252370834,-0.2321536242961883,
0,0.1170122325420379,0.982437700033188,0.9840642145278452,28,-0.3948623955249786,-0.3762130439281463,
0,0.1275870203971862,0.9832951724529266,0.9840512008051155,29,-0.3233964011073112,-0.2949541807174682,
0,0.1293436214327812,0.9829208254814148,0.9839480550027402,30,-0.2342053845524788,-0.3037085831165313,
0,0.1333164796233177,0.9830192029476166,0.9840186664982916,31,-0.2021834760904312,-0.2571788430213928,
0,0.1582728996872902,0.9830338954925536,0.9840357771337324,32,-0.3600369840860367,-0.1111920699477195,
0,0.1287545263767242,0.981874257326126,0.982748141568096,33,0.0138033702969551,-0.3082874119281769,
0,0.1364208534359932,0.982762098312378,0.9847778003241864,34,-0.3083468906581402,-0.2619183361530304,
0,0.1181596219539642,0.9838013052940368,0.9846809203883102,35,-0.2604015573859214,-0.3429003059864044,
0,0.1119548194110393,0.9837698936462402,0.9849055276028288,36,-0.2992967814207077,-0.4303097724914551,
0,0.1461681425571441,0.9836100935935974,0.9844683629170596,37,-0.3197003960609436,-0.1978985518217086,
0,0.1179743446409702,0.9835508465766908,0.9842852068193836,38,-0.2978759273886681,-0.3923058211803436,
0,0.1327909007668495,0.9828890562057496,0.9844927033984616,39,-0.3897796183824539,-0.2844859361648559,
0,0.15019491314888,0.9838276505470276,0.985093262602947,40,-0.3497807770967484,-0.1718503087759018,
0,0.1217931136488914,0.9830766916275024,0.984326657936226,41,-0.2984245240688324,-0.3534609675407409,
0,0.1207175068557262,0.9834380745887756,0.9848821511008888,42,-0.3479232788085937,-0.3571708500385284,
0,0.147589735686779,0.9840564727783204,0.9853930602154592,43,-0.3774364233016968,-0.2133202850818634,
0,0.1808394566178321,0.9833987653255464,0.9842708064285216,44,-0.3004744321107864,0.0915810912847518,
