Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL,test CRPS
0,0.24838433414697647,0.9569231867790222,0.961847138884859,0,0.7453298687934875,0.6749749183654785,nan
0,0.21110036969184875,0.9653734564781189,0.9703839000006267,1,0.2325965479016304,0.21639271080493927,nan
0,0.23083878308534622,0.9693997204303741,0.9735767172904629,2,0.1256501492112875,0.3192099928855896,nan
0,0.257320761680603,0.9682066440582275,0.9731307594760386,3,0.2663350820541382,0.4694238007068634,nan
0,0.19981688261032104,0.9661114513874054,0.972959711741255,4,0.15754990242421626,0.12618432939052582,nan
0,0.19783677905797958,0.9705710411071777,0.9744745468453049,5,0.08844354301691056,0.12837712466716766,nan
0,0.18216080218553543,0.9725453555583954,0.9761844054150581,6,0.1356137992814183,0.08613474667072296,nan
0,0.1861254945397377,0.9729216992855072,0.9773946816289132,7,0.10242481715977192,0.10147430002689362,nan
0,0.21271509677171707,0.9650281667709351,0.9733237963631949,8,0.37114151418209074,0.26877444982528687,nan
0,0.17380987852811813,0.9716692864894867,0.9758253230656668,9,0.04696778059005737,0.0819382518529892,nan
0,0.17470429092645645,0.9743488132953644,0.9777000221233287,10,0.06377034336328506,0.020145198330283165,nan
0,0.16000687330961227,0.9736872315406799,0.976929561538762,11,0.013034539856016636,-0.06947136670351028,nan
0,0.15296800434589386,0.9738658964633942,0.976981375434815,12,-0.015102404356002807,-0.11605717241764069,nan
0,0.19252297282218933,0.9726995527744293,0.9780535615908168,13,0.05491804238408804,0.15209051966667175,nan
0,0.16914599388837814,0.97426638007164,0.9778029269308388,14,0.0994436576962471,0.03770876303315163,nan
0,0.1588384360074997,0.974384605884552,0.9780248832018386,15,-0.022142964601516723,-0.03524034470319748,nan
0,0.16164476424455643,0.97505784034729,0.9782988943637568,16,-0.09119716715067624,0.0011111261555925012,nan
0,0.2004336416721344,0.9744263887405396,0.9784562640108391,17,0.0432828426361084,0.1288871467113495,nan
0,0.16173649579286575,0.974993884563446,0.9780111464945129,18,-0.03477969039231539,-0.0743449479341507,nan
0,0.20194675773382187,0.9742567539215088,0.9782709389593746,19,0.05019870400428772,0.08693060278892517,nan
0,0.15122460573911667,0.9745821356773376,0.9777918411670321,20,-0.0800781587138772,-0.13620086014270782,nan
0,0.15295378863811493,0.9747256934642792,0.97800921853559,21,-0.0836351454257965,-0.17424698173999786,nan
0,0.14455831795930862,0.9751173555850983,0.9783020272970064,22,-0.17246103882789612,-0.205266535282135,nan
0,0.15077055990695953,0.9747450947761536,0.9776065161155677,23,-0.08370856270194053,-0.16108590364456177,nan
0,0.15602518618106842,0.9738921225070953,0.9764981807297615,24,0.2479675143957138,0.07261868566274643,nan
0,0.15415836870670319,0.9742146730422974,0.9777202656920192,25,-0.10283176116645336,-0.15209679305553436,nan
0,0.14780943095684052,0.9748444259166718,0.9779701773674011,26,-0.0925264872610569,-0.1687198430299759,nan
0,0.19576017558574677,0.97505784034729,0.9781791199156712,27,-0.12141927445773035,0.07198122143745422,nan
0,0.14985418319702148,0.9748118817806244,0.9774831856366014,28,-0.19108155965805054,-0.19242599606513977,nan
0,0.14891063421964645,0.9747185707092285,0.9776882133749258,29,-0.08963998146355152,-0.1944623440504074,nan
