Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL,test CRPS
0,4.369796752929688,-0.0137308789417147,-0.036054141406126,0,2.85765745639801,3.022871494293213,3.0234503746032715
0,5.2317609786987305,0.4640472531318664,0.5266122040054584,1,3.0340896129608157,2.962958335876465,2.9632551670074463
0,5.503819942474365,0.6190447211265564,0.7018065796660181,2,2.5279532968997955,2.7538392543792725,2.7539761066436768
0,3.558079242706299,0.6842046976089478,0.7757698585598658,3,1.7355090618133544,2.062605857849121,2.0634868144989014
0,4.785555839538574,0.6928609609603882,0.7764208651191262,4,2.022462320327759,2.535560607910156,2.5355384349823
0,2.7147977352142334,0.7110261917114258,0.7914190765795532,5,1.625635552406311,1.957153081893921,1.9574365615844729
0,3.6996138095855713,0.7124031186103821,0.7888687115016946,6,2.0571846842765806,2.094698667526245,2.0945279598236084
0,2.8899385929107666,0.7163494825363159,0.7939470191153412,7,3.059138464927673,1.8809341192245483,1.8807828426361084
0,2.8986692428588867,0.7149635553359985,0.7916044112421282,8,2.32513267993927,1.8548508882522583,1.8544917106628416
0,3.0064730644226074,0.6790956854820251,0.7956607168949986,9,3.1887643575668334,1.960664749145508,1.960804462432861
0,2.7178993225097656,0.7092888355255127,0.7746669302414403,10,0.7216399922966957,1.8733344078063965,1.873278260231018
0,4.537400722503662,0.7003782987594604,0.7621946822024807,11,3.6660595417022703,2.459380865097046,2.458958148956299
0,2.7672433853149414,0.7133792042732239,0.7880458411143498,12,1.3696331441402436,1.852727293968201,1.852355480194092
0,3.2333123683929443,0.7158081531524658,0.7789463248317557,13,3.428193712234497,1.9224220514297483,1.9223359823226929
0,2.770846128463745,0.7026911377906799,0.7509241461856749,14,2.525460696220398,1.9140028953552248,1.9137109518051147
0,2.8204479217529297,0.7064445614814758,0.7982461024994131,15,2.4498352289199827,1.9676496982574463,1.9675198793411253
0,2.731431007385254,0.7191995978355408,0.7776323833981554,16,1.6936612129211426,1.8393573760986328,1.8395469188690183
0,2.7374067306518555,0.7241818904876709,0.7897982458346559,17,1.3751494646072389,1.825742483139038,1.8259063959121704
0,4.389350891113281,0.7173169255256653,0.7967652380587664,18,2.2809984922409057,2.4362754821777344,2.436105728149414
0,2.5735151767730717,0.6977664232254028,0.7838025239752782,19,1.1820623993873596,2.1346659660339355,2.1343870162963867
0,2.90114426612854,0.7254393100738525,0.7919205582730308,20,1.9171820759773253,1.8299351930618288,1.8296327590942385
0,2.717801809310913,0.7176980972290039,0.7703840604114207,21,2.2492332296445965,1.8607596158981323,1.8608736991882324
0,4.60903787612915,0.7271720767021179,0.7924176808322717,22,1.4363634392619131,2.574841260910034,2.574488878250122
0,2.909235954284668,0.708598256111145,0.7990999343074315,23,1.4081154644489289,1.9034503698349,1.903756856918335
0,2.9799227714538574,0.7246658802032471,0.7787234817260322,24,1.4502662777900697,1.873701572418213,1.8736538887023928
0,2.8235397338867188,0.707589864730835,0.7922206871294987,25,2.8245298266410828,2.2801098823547363,2.2798666954040527
0,2.9594078063964844,0.731651246547699,0.7929235885790595,26,1.8078537285327911,1.817240118980408,1.816953539848328
0,2.711432456970215,0.7111960053443909,0.7860561462046778,27,2.2973706245422365,1.8690356016159055,1.869068145751953
0,2.864518165588379,0.7348410487174988,0.7919890089779311,28,1.4697890758514405,1.818126082420349,1.8180164098739624
0,2.8411192893981934,0.7138724327087402,0.7862039526624566,29,1.6244424343109132,1.8656805753707888,1.8652499914169312
1,4.0592122077941895,,,0,2.3862072229385376,3.451030969619751,3.45096206665039
1,3.857245445251465,0.5635235905647278,0.6981053244327617,1,3.819480562210083,2.6069157123565674,2.6069939136505127
1,5.686357975006104,0.6014618277549744,0.7341649262661485,2,2.247008442878723,3.2589035034179688,3.259449243545532
1,3.1664786338806152,0.6238042712211609,0.7529706749513513,3,1.9711756646633147,2.3313090801239014,2.3317770957946777
1,3.468946695327759,0.6309144496917725,0.7720744019748633,4,2.5044246912002563,2.3908913135528564,2.390352487564087
1,2.912952423095703,0.6450000405311584,0.745425625521976,5,2.352156621217728,2.483710289001465,2.483922004699707
1,3.1349129676818848,0.6358270645141602,0.7556531034239757,6,1.7127673983573914,2.261241912841797,2.2611963748931885
1,3.1993658542633057,0.6356117129325867,0.7695580423179942,7,1.9435959935188292,2.567099332809448,2.5671236515045166
1,3.370028495788574,0.6328396201133728,0.7650067605841785,8,2.770493221282959,2.666259288787842,2.666293144226074
1,5.347671985626221,0.6484660506248474,0.7757699580399632,9,5.711312270164489,3.4056355953216557,3.4046437740325928
1,3.631156921386719,0.6325272917747498,0.749152714567971,10,1.869134955946356,2.50535249710083,2.505697011947632
1,3.077393054962158,0.6311103701591492,0.6772337808050788,11,2.5643898665905,2.344472169876098,2.344261884689331
1,2.955739974975586,0.6567569375038147,0.7788021915153421,12,1.1917090594768525,2.2464640140533447,2.2464115619659424
1,3.068899393081665,0.6615527868270874,0.7639320955057719,13,1.7591256022453308,2.215268850326538,2.2154617309570312
1,5.32135534286499,0.6339296102523804,0.7503143835180438,14,3.887633204460144,3.388529062271118,3.3887438774108887
1,3.278493404388428,0.6517802476882935,0.7467318759813656,15,1.947808849811554,2.24719762802124,2.2468907833099365
1,4.958603382110596,0.6373609900474548,0.7650976650141222,16,2.02761447429657,3.110414505004883,3.109733819961548
